,combination_id,avg_zip_score,avg_bliss_score,avg_loewe_score,avg_hsa_score
7454,cudc-101_ncgc000951,10.32,9.73,-3.95,-1.57
7455,cudc-101_niclosamid,5.6515,5.7085,-2.199,-0.6795
7456,cudc-101_nvp-auy922,-4.674,-1.725,-0.543,-0.648
7457,cudc-101_panobinost,-2.436,-3.2385,-0.357,3.689
7458,cudc-101_prazosin,4.54,4.02,1.05,-0.72
7459,cudc-101_prochlorpe,-1.609,-1.48,-3.7969999999999997,-3.9295
7460,cudc-101_raf265 (ch,5.83,10.23,-9.8,-2.37
7461,cudc-101_ruxolitini,2.374,3.705,4.512,6.812
7462,cudc-101_salinomyci,5.481,6.515,-1.203,1.265
7463,cudc-101_schembl823,-0.82,-2.05,6.085,-0.15
7464,cudc-101_sepantroni,5.9879999999999995,10.289,2.7915,4.262499999999999
7465,cudc-101_spc-839,2.418,9.492,6.58,6.435
7466,cudc-305_panobinost,4.178,2.562,2.199,4.953
7467,curcumin_panobinost,-2.4640000000000004,-5.5615,-21.728,-2.1895
7468,curcumin_ruxolitini,3.229,1.914,-18.089,-2.832
7469,cutamesine_ruxolitini,6.9,7.3,-27.23,0.49
7470,cvt-313_panobinost,8.064,6.9895,3.1565,6.4715
7471,cx-4945 (s_ibrutinib ,7.07,5.87,4.95,6.98
7472,cx-4945 (s_panobinost,6.69,3.04,-26.13,-1.79
7473,cx-5461_ruxolitini,8.61,5.9485,-23.1,-4.7005
7474,cyanein_daporinad,0.9265,-0.5409999999999999,-0.7265,1.85
7475,cyanein_dasatinib,5.3865,6.596500000000001,-16.4965,2.6925
7476,cyanein_dorsomorph,-0.08,0.382,-3.465,0.261
7477,cyanein_eeyarestat,-0.657,-2.919,-1.801,1.855
7478,cyanein_entinostat,0.949,-0.278,-6.363,0.748
7479,cyanein_erlotinib,-2.277,-3.893,-2.867,0.303
7480,cyanein_everolimus,2.207,-0.289,-3.551,2.178
7481,cyanein_fccp,6.465,3.413,-7.77,2.006
7482,cyanein_fingolimod,1.633,0.916,0.245,0.946
7483,cyanein_ganetespib,7.067,4.703,-9.781,2.818
7484,cyanein_gdc-0980,7.814,6.21,4.272,5.809
7485,cyanein_gmx-1778,1.871,-0.357,-2.248,1.268
7486,cyanein_gsk-j4,11.747,11.081,-16.081,1.126
7487,cyanein_irinotecan,8.0,5.734,-12.692,3.894
7488,cyanein_ixazomib,4.554,1.979,-2.125,1.804
7489,cyanein_jq1,4.6690000000000005,4.5975,-3.9495,5.1635
7490,cyanein_lenalidomi,7.017,5.573,3.81,4.313
7491,cyanein_mebendazol,6.855,3.698,-3.7,3.262
7492,cyanein_mifepristo,10.628,9.6,0.021,0.638
7493,cyanein_mk-1775,0.186,-2.007,-2.836,3.643
7494,cyanein_niclosamid,4.424,2.811,-5.793,-3.698
7495,cyanein_nutlin-3,3.215,0.472,-8.124,-5.594
7496,cyanein_nvp-auy922,-1.48,-1.108,-18.494,0.005
7497,cyanein_oridonin,-3.784,-8.526,-3.749,-3.873
7498,cyanein_orlistat,6.187,2.931,-13.965,1.607
7499,cyanein_paeonol,3.812,-1.532,-2.878,-7.802
7500,cyanein_panobinost,2.37275,2.8475,-10.008249999999999,3.0087500000000005
7501,cyanein_pf-0469150,9.445,10.158,3.986,4.659
7502,cyanein_plinabulin,1.892,-0.99,0.071,2.114
7503,cyanein_prochlorpe,8.076,6.326,-10.903,-1.622
7504,cyanein_ribociclib,8.296,5.499,-12.567,3.855
7505,cyanein_ruxolitini,3.745,1.29,-3.938,-2.067
7506,cyanein_salinomyci,4.353,3.753,-8.412,-0.434
7507,cyanein_selumetini,1.476,-0.793,2.37,3.878
7508,cyanein_sepantroni,0.953,-1.296,-1.044,1.233
7509,cyanein_spc-839,-0.035,0.799,-3.79,-0.297
7510,cyanein_teriflunom,2.014,0.172,2.35,4.329
7511,cyanein_thz1,5.613,3.831,-0.38,3.841
7512,cyanein_trametinib,7.552,5.923,4.886,6.934
7513,cyanein_triptolide,6.262,5.339,-1.364,6.264
7514,cyanein_valproic a,1.32,-1.091,-16.157,1.139
7515,cyanein_vincristin,1.978,-0.277,-0.092,2.835
7516,cyanein_vorinostat,7.208,6.269,2.765,6.743
7517,cyc116_ibrutinib ,11.51,10.68,0.41,3.69
7518,cyc116_panobinost,1.74,3.09,0.33,3.81
7519,cyclocytid_panobinost,2.352,-4.948,-26.663,-4.771
7520,cyclocytid_ruxolitini,-2.762,-3.284,-5.624,0.468
7521,cyclohexim_daporinad,-0.495,0.446,-10.953,7.533
7522,cyclohexim_decoquinat,-1.153,-4.573,-1.1555,0.21999999999999997
7523,cyclohexim_doxycyclin,-5.813,-5.843333333333334,-4.687,0.49799999999999994
7524,cyclohexim_dronedaron,0.01566666666666657,1.0373333333333334,-6.900333333333333,0.04333333333333337
7525,cyclohexim_etoposide,-11.788499999999999,-8.821,-1.388,1.6615
7526,cyclohexim_ganetespib,-12.204,-10.838,-2.912,0.2
7527,cyclohexim_genz-66917,-5.213333333333334,-5.022333333333333,-5.005,0.6930000000000001
7528,cyclohexim_gmx-1778,-10.591,-11.741,-1.143,0.657
7529,cyclohexim_gramicidin,-1.4156666666666666,-1.678,-2.5706666666666664,2.6716666666666664
7530,cyclohexim_gsk-212645,-5.319666666666666,-5.168666666666667,-2.607,-2.2306666666666666
7531,cyclohexim_gsk-615,-4.828,-5.967666666666666,-5.303,-3.1686666666666667
7532,cyclohexim_gsk-923295,7.902,12.685,-14.817,-9.683
7533,cyclohexim_ibrutinib,-4.352,-4.312,3.898,5.569
7534,cyclohexim_ink-128,2.239333333333333,2.9756666666666667,-3.924666666666667,-1.4906666666666668
7535,cyclohexim_ispinesib,-8.424,-7.896,0.234,1.73
7536,cyclohexim_ispinesib ,-8.43,-7.9,0.23,1.73
7537,cyclohexim_kn-62,-2.9251666666666662,-3.549,-4.1161666666666665,0.002833333333333391
7538,cyclohexim_kx-01,-12.146,-11.596,-1.497,0.361
7539,cyclohexim_kx2-391,-12.15,-11.6,-1.54,0.36
7540,cyclohexim_leptomycin,-5.589333333333333,-5.447666666666667,2.009,2.8396666666666666
7541,cyclohexim_lestaurtin,-10.827,-12.218,-1.628,0.347
7542,cyclohexim_manidipine,-0.6679999999999998,0.30933333333333335,-8.963000000000001,0.14333333333333334
7543,cyclohexim_mefloquine,0.10166666666666675,0.40633333333333327,-4.838666666666667,1.2038333333333333
7544,cyclohexim_methotrexa,-3.2588,-4.039,-11.301599999999999,-0.465
7545,cyclohexim_midostauri,-2.128,-2.362666666666667,-4.029333333333333,0.7380000000000001
7546,cyclohexim_ml238,-4.924,-5.6819999999999995,-4.975333333333333,-0.20299999999999999
7547,cyclohexim_nitd609,-2.5866666666666664,-3.2563333333333335,-6.633666666666667,-1.679
7548,cyclohexim_nsc-319726,-8.759,-8.652,2.923,3.268
7549,cyclohexim_nvp-auy922,-3.3873333333333338,-3.2236666666666665,-4.9350000000000005,1.2586666666666668
7550,cyclohexim_nvp-bgt226,-4.502,-7.100333333333334,-21.021,-3.6166666666666667
7551,cyclohexim_ombrabulin,-10.733,-9.569,3.796,5.577
7552,cyclohexim_panobinost,-7.002199999999999,-7.3464,-4.8218000000000005,0.44749999999999995
7553,cyclohexim_pd-173955,-6.157,-7.06,-7.621666666666667,-2.2583333333333333
7554,cyclohexim_pf-0492911,8.32,3.05,-7.39,-5.52
7555,cyclohexim_piperaquin,0.019666666666666662,0.43566666666666665,1.0076666666666667,1.3686666666666667
7556,cyclohexim_pralatrexa,-8.0305,-5.1025,6.912000000000001,8.411999999999999
7557,cyclohexim_propafenon,1.0623333333333334,0.7296666666666667,-4.1306666666666665,-0.23833333333333329
7558,cyclohexim_pyronaridi,-0.023000000000000003,0.015666666666666662,0.15033333333333335,-0.0046666666666666705
7559,cyclohexim_quinidine,-9.2715,-8.472999999999999,-2.48,-0.6074999999999999
7560,cyclohexim_quisinosta,-1.6303333333333334,-1.7873333333333334,-3.1943333333333332,2.066333333333333
7561,cyclohexim_reserpine,-0.5083333333333334,-1.1276666666666666,-3.901666666666667,0.1386666666666666
7562,cyclohexim_rifampicin,-4.334333333333333,-4.462333333333333,-5.021333333333334,-0.10500000000000005
7563,cyclohexim_ruxolitini,-0.92375,-0.8320000000000001,-0.3192499999999998,1.6875
7564,cyclohexim_schembl823,-0.5,0.45,-16.57,7.53
7565,cyclohexim_snx-5422,8.32,3.053,-7.299,-5.524
7566,cyclohexim_tafenoquin,1.2953333333333334,0.48866666666666664,0.6246666666666667,4.831666666666667
7567,cyclohexim_torin-1,-3.813,-2.95,-9.786,-2.104
7568,cyclohexim_trichostat,-0.48233333333333334,-1.1246666666666667,-5.529333333333334,-0.19266666666666676
7569,cyclohexim_zinc348944,-8.57,-7.19,-2.85,0.52
7570,cyclophosp_dacarbazin,0.2057627118644068,-1.616949152542373,-7.285762711864407,-4.043220338983051
7571,cyclophosp_dasatinib,0.5259674329501915,1.8243295019157089,-5.4767911877394635,-0.308955938697318
7572,cyclophosp_dinaciclib,1.9519444444444443,2.476944444444444,-25.34,2.571944444444444
7573,cyclophosp_docetaxel,-2.0604761904761904,-0.9099999999999999,-7.234285714285714,-1.9876190476190476
7574,cyclophosp_erlotinib,1.585925925925926,3.384050925925926,-19.518796296296294,0.7513657407407408
7575,cyclophosp_erlotinib ,0.4063461538461539,0.24192307692307688,-6.355961538461538,-2.635
7576,cyclophosp_exemestane,1.0039655172413793,1.2363793103448277,-17.76241379310345,0.26534482758620687
7577,cyclophosp_fulvestran,1.2157142857142857,0.36678571428571427,-2.2207142857142856,-2.509464285714286
7578,cyclophosp_geldanamyc,6.168611111111111,5.433174603174603,-18.117023809523808,2.958769841269841
7579,cyclophosp_hydroxyure,-0.5503636363636364,-0.020000000000000042,-2.590909090909091,-1.3403636363636364
7580,cyclophosp_ibrutinib,-3.777,-3.046,-22.986,3.186
7581,cyclophosp_imatinib,1.3374545454545455,1.3954545454545455,-2.914727272727273,-1.875090909090909
7582,cyclophosp_imiquimod,0.711923076923077,-0.26634615384615384,-3.663653846153846,-3.715961538461539
7583,cyclophosp_l778123,0.2257905982905983,2.974700854700855,-10.150299145299146,0.5338888888888889
7584,cyclophosp_lenalidomi,-0.9966101694915254,0.05491525423728814,-1.4462711864406779,-0.9035593220338983
7585,cyclophosp_letrozole,0.5989130434782608,-0.3343478260869565,-1.8867391304347827,-2.5130434782608693
7586,cyclophosp_mechloreth,-2.845263157894737,0.5363157894736843,-14.127894736842105,-0.44842105263157894
7587,cyclophosp_megestrol ,1.5823076923076924,0.28750000000000003,-2.644230769230769,-2.601730769230769
7588,cyclophosp_methotrexa,0.15999999999999995,0.3475862068965518,-16.33551724137931,-0.539655172413793
7589,cyclophosp_methoxsale,1.4416071428571429,0.2882142857142858,-2.3362499999999997,-2.6503571428571426
7590,cyclophosp_mk-2206,1.4227619047619047,4.563928571428571,-12.022047619047619,2.4121666666666663
7591,cyclophosp_mk-4541,1.4633333333333334,4.242982456140351,-2.935657894736842,1.019188596491228
7592,cyclophosp_mk-4827,1.2009868421052632,3.314561403508772,-11.205438596491229,0.6628728070175438
7593,cyclophosp_mk-5108,2.1296614583333335,5.258515625,-13.602369791666666,2.661875
7594,cyclophosp_mk-8776,2.5973148148148146,3.466736111111111,-15.385856481481483,0.835925925925926
7595,cyclophosp_nsc 85998,0.1160344827586207,-0.8360344827586207,-2.966379310344828,-2.512241379310345
7596,cyclophosp_panobinost,3.7735,0.049,-21.505000000000003,-2.242
7597,cyclophosp_pazopanib ,0.6731481481481482,0.6161111111111112,-3.542037037037037,-1.5544444444444443
7598,cyclophosp_pipobroman,-2.9323214285714285,-0.8207142857142857,-11.213392857142859,-1.5076785714285716
7599,cyclophosp_pralatrexa,0.7657894736842106,-1.1685964912280702,-3.257543859649123,-4.352982456140351
7600,cyclophosp_quinacrine,-3.025526315789474,-0.5371052631578948,-10.21078947368421,-1.5252631578947369
7601,cyclophosp_romidepsin,0.5064705882352942,0.1441176470588236,-14.048823529411765,-0.7152941176470589
7602,cyclophosp_ruxolitini,1.1174891304347825,-0.12370652173913045,-7.128934782608695,-3.4136956521739132
7603,cyclophosp_sorafenib,2.1415355805243443,2.4348033707865167,-5.726507490636704,0.1286797752808989
7604,cyclophosp_thalidomid,0.2703571428571429,-0.9273214285714285,-2.17125,-2.371607142857143
7605,cyclophosp_thioguanin,-1.851842105263158,-0.9810526315789474,-20.89894736842105,-1.903421052631579
7606,cyclophosp_thiotepa,-3.0353999999999997,-0.762,-8.163400000000001,-1.5712000000000002
7607,cyclophosp_topotecan ,-2.0088888888888885,-3.3633333333333337,-10.642222222222223,-5.478888888888888
7608,cyclophosp_tretinoin,0.14385964912280705,-0.5282456140350877,-4.688245614035088,-3.0675438596491227
7609,cyclophosp_triethylen,-4.797857142857143,-2.0203571428571427,-16.201071428571428,-2.0117857142857143
7610,cyclophosp_uracil mus,1.6503703703703705,4.0649999999999995,-12.05574074074074,2.9824074074074076
7611,cyclophosp_vandetanib,-0.6146938775510203,0.5238775510204082,-11.417959183673469,-1.503673469387755
7612,cyclophosp_vincristin,0.7042592592592593,0.957037037037037,-1.29537037037037,-1.307037037037037
7613,cyclophosp_vismodegib,0.18780487804878046,0.10975609756097557,-10.929268292682927,-2.2673170731707315
7614,cyclophosp_zoledronic,0.5208771929824562,0.7375438596491228,-1.4707017543859648,-1.085438596491228
7615,cyclophosp_zolinza,0.9523333333333334,2.5071060606060604,-15.600121212121213,0.02919696969696968
7616,cyclospori_ml238,-0.5585,-2.6375,-4.699,-0.7475
7617,cyclospori_panobinost,-2.81,-3.47,2.11,2.18
7618,cyclovirob_ruxolitini,10.7,10.33,2.76,3.93
7619,cymeval_panobinost,3.362,6.011,-6.781,5.558
7620,cyprohepta_panobinost,4.621,4.718,-8.899,3.442
7621,cyprohepta_ruxolitini,3.16,5.8695,-24.261000000000003,3.7815
7622,cyproteron_panobinost,6.614,7.231,0.9425,4.3885
7623,cyproteron_ruxolitini,1.056,-1.189,-26.731,-2.316
7624,cyt387_panobinost,-7.77,-11.29,-24.44,-5.47
7625,cyt387_ruxolitini,-3.52,-4.72,-0.02,3.69
7626,cytarabine_d-cycloser,-1.81,-1.81,-1.18,-1.11
7627,cytarabine_dantrolene,0.28,0.28,0.94,0.99
7628,cytarabine_daporinad,4.146,3.634,-1.991,0.261
7629,cytarabine_desoxycort,2.79,2.79,3.15,3.15
7630,cytarabine_diazoxide,-0.36,-0.36,1.51,1.58
7631,cytarabine_dideoxycyt,5.01,5.01,5.38,5.39
7632,cytarabine_digitoxin,2.38,2.38,4.35,4.35
7633,cytarabine_dihydroart,0.7,0.7,2.46,2.49
7634,cytarabine_dihydroerg,4.07,4.07,4.43,4.43
7635,cytarabine_diphenidol,1.58,1.58,1.92,1.93
7636,cytarabine_disulfiram,1.1313333333333333,1.7416666666666665,-4.711333333333333,-1.0833333333333333
7637,cytarabine_docetaxel,0.733,-0.12150000000000005,-1.5364999999999998,0.07100000000000006
7638,cytarabine_dopamine,0.55,0.55,0.95,0.96
7639,cytarabine_doxapram,4.91,4.91,5.67,5.73
7640,cytarabine_dronedaron,5.39,5.39,6.15,6.15
7641,cytarabine_dutasterid,4.58,4.58,5.14,5.14
7642,cytarabine_efavirenz,-9.21,-9.21,-8.76,-8.71
7643,cytarabine_eflornithi,2.97,2.97,3.32,3.4
7644,cytarabine_enalaprila,3.88,3.88,4.48,4.48
7645,cytarabine_endoxifen,1.92,1.92,2.85,2.87
7646,cytarabine_englerin a,5.3385,5.9585,2.353,3.9415
7647,cytarabine_epinephrin,1.1,1.1,2.93,2.98
7648,cytarabine_eptifibati,0.2,0.2,0.55,0.57
7649,cytarabine_ethambutol,-2.17,-2.17,-1.88,-1.81
7650,cytarabine_ethinyl es,-0.19,-0.19,0.19,0.19
7651,cytarabine_etomidate,2.17,2.17,2.46,2.49
7652,cytarabine_etoposide,4.3535,5.628,-0.5035000000000001,1.947
7653,cytarabine_everolimus,-1.68725,1.69825,-1.3085,3.50125
7654,cytarabine_febuxostat,4.21,4.21,4.85,4.93
7655,cytarabine_felbamate,3.99,3.99,4.42,4.5
7656,cytarabine_fenoprofen,2.42,2.42,2.82,2.91
7657,cytarabine_fluvoxamin,1.07,1.07,1.48,1.49
7658,cytarabine_fomepizole,4.48,4.48,4.97,5.05
7659,cytarabine_ganciclovi,2.4,2.4,3.2,3.27
7660,cytarabine_gmx-1778,2.1255,1.4604999999999997,-5.118,-1.516
7661,cytarabine_gsk-923295,9.067,8.253,0.5715,3.6355
7662,cytarabine_hydralazin,2.14,2.14,2.78,2.82
7663,cytarabine_hydroxychl,2.15,2.15,2.67,2.67
7664,cytarabine_hydroxymet,-0.4,-0.4,0.15,0.21
7665,cytarabine_hydroxyure,1.04,1.04,3.97,3.99
7666,cytarabine_ibrutinib ,0.9431666666666668,0.7736666666666667,3.290833333333333,3.798833333333333
7667,cytarabine_iloprost,3.78,3.78,4.37,4.37
7668,cytarabine_imatinib,-11.21,-11.21,-9.38,-9.34
7669,cytarabine_imipramine,1.33,1.33,1.87,1.89
7670,cytarabine_irinotecan,1.55,1.55,3.48,3.52
7671,cytarabine_isoniazid,0.41,0.41,1.0,1.06
7672,cytarabine_isoprotere,-0.55,-0.55,1.5,1.53
7673,cytarabine_ispinesib,2.162,0.603,-15.515500000000001,-2.5294999999999996
7674,cytarabine_itraconazo,3.62,3.62,4.35,4.38
7675,cytarabine_ivermectin,2.76,2.76,3.08,3.08
7676,cytarabine_jq1,10.393,9.899,1.564,2.423
7677,cytarabine_kx-01,7.2785,6.659,-7.6695,1.6005
7678,cytarabine_leptomycin,3.2375,5.3295,-1.3359999999999999,0.44649999999999995
7679,cytarabine_levetirace,2.6,2.6,2.86,2.95
7680,cytarabine_levonorges,3.73,3.73,4.14,4.14
7681,cytarabine_loperamide,3.64,3.64,4.18,4.18
7682,cytarabine_maprotilin,1.49,1.49,3.2,3.23
7683,cytarabine_maraviroc,-4.65,-4.65,-4.32,-4.29
7684,cytarabine_mebendazol,1.89,1.89,2.24,2.25
7685,cytarabine_mecamylami,-7.56,-7.56,-7.0,-6.99
7686,cytarabine_meclofenam,2.45,2.45,3.84,3.91
7687,cytarabine_mefloquine,-2.18,-2.18,-0.29,-0.24
7688,cytarabine_mesalazine,2.33,2.33,2.82,2.87
7689,cytarabine_metformin,-2.06,-2.06,-1.78,-1.73
7690,cytarabine_methotrexa,-0.34,-0.34,1.29,1.29
7691,cytarabine_methyldopa,0.21,0.21,0.75,0.82
7692,cytarabine_methylergo,-0.67,-0.67,-0.3,-0.3
7693,cytarabine_metronidaz,3.18,3.18,3.64,3.7
7694,cytarabine_metyrosine,0.33,0.33,0.57,0.64
7695,cytarabine_minoxidil,4.51,4.51,5.06,5.08
7696,cytarabine_minoxidil ,3.28,3.28,3.91,3.92
7697,cytarabine_mk-1775,5.409,0.779,-0.072,0.829
7698,cytarabine_mk-2206,-5.02,-1.753,-2.184,0.659
7699,cytarabine_mycophenol,-6.14,-6.14,-4.26,-4.19
7700,cytarabine_nabilone,0.58,0.58,1.02,1.02
7701,cytarabine_naltrexone,0.3,0.3,0.85,0.85
7702,cytarabine_nateglinid,3.64,3.64,3.94,4.0
7703,cytarabine_navitoclax,3.762,4.909,2.396,3.739
7704,cytarabine_niclosamid,-6.86,-6.86,-5.66,-5.64
7705,cytarabine_niraparib,3.8305,5.1565,-6.444,-1.762
7706,cytarabine_nisoldipin,2.38,2.38,2.96,2.96
7707,cytarabine_nitrosoglu,1.83,1.83,2.4,2.4
7708,cytarabine_nsc-319726,8.792,5.547499999999999,1.9445,3.9524999999999997
7709,cytarabine_nvp-auy922,4.4435,2.853,-3.8385,-0.3984999999999998
7710,cytarabine_nvp-bgt226,4.0295,2.967,0.673,3.833
7711,cytarabine_olmesartan,2.88,2.88,3.23,3.26
7712,cytarabine_ombrabulin,2.508,2.454,-4.786,-0.953
7713,cytarabine_orlistat,0.63,0.63,1.22,1.22
7714,cytarabine_oseltamivi,-1.9850000000000003,-1.9850000000000003,-1.4849999999999999,-1.475
7715,cytarabine_palonosetr,4.74,4.74,5.25,5.28
7716,cytarabine_panobinost,1.4165,-1.2167499999999998,-1.81175,0.5895
7717,cytarabine_paromomyci,2.73,2.73,3.01,3.09
7718,cytarabine_pazopanib,-0.32,-0.32,0.56,0.63
7719,cytarabine_pentamidin,2.29,2.29,3.24,3.26
7720,cytarabine_phensuximi,3.29,3.29,3.61,3.67
7721,cytarabine_pinacidil,-2.85,-2.85,-2.27,-2.25
7722,cytarabine_pralatrexa,5.0115,2.8545,-4.462,-1.8995000000000002
7723,cytarabine_pramipexol,-1.46,-1.46,-0.9,-0.9
7724,cytarabine_praziquant,0.51,0.51,0.87,0.88
7725,cytarabine_prednisolo,-0.93,-0.93,1.55,1.58
7726,cytarabine_primidone,-7.42,-7.42,-7.12,-7.06
7727,cytarabine_probucol,-1.56,-1.56,-1.26,-1.23
7728,cytarabine_pyrazinami,-4.76,-4.76,-4.32,-4.24
7729,cytarabine_pyridostig,3.91,3.91,4.25,4.27
7730,cytarabine_raltegravi,2.89,2.89,3.4,3.44
7731,cytarabine_ramelteon,4.75,4.75,5.1,5.1
7732,cytarabine_ranolazine,0.37,0.37,1.11,1.16
7733,cytarabine_ribavirin ,3.0,3.0,3.59,3.64
7734,cytarabine_rifabutin,0.6,0.6,1.06,1.06
7735,cytarabine_romidepsin,8.622499999999999,7.186,-8.3705,0.45000000000000007
7736,cytarabine_rosiglitaz,4.39,4.39,4.7,4.72
7737,cytarabine_rufinamide,-4.52,-4.52,-4.27,-4.19
7738,cytarabine_sitaglipti,-1.33,-1.33,-0.74,-0.72
7739,cytarabine_sodium die,1.31,1.31,4.1,4.13
7740,cytarabine_sorafenib,2.21,2.21,2.64,2.67
7741,cytarabine_stanozolol,1.14,1.14,1.4,1.46
7742,cytarabine_succinylch,4.02,4.02,4.34,4.37
7743,cytarabine_sulbactam,-0.33,-0.33,-0.03,0.05
7744,cytarabine_sulfameter,3.19,3.19,3.72,3.8
7745,cytarabine_sumatripta,-2.37,-2.37,-1.78,-1.78
7746,cytarabine_tacrine,5.57,5.57,6.13,6.13
7747,cytarabine_tacrolimus,-1.29,-1.29,-0.81,-0.81
7748,cytarabine_testolacto,-7.39,-7.39,-6.9,-6.87
7749,cytarabine_testostero,2.01,2.01,2.77,2.77
7750,cytarabine_tetrabenaz,1.57,1.57,1.91,1.94
7751,cytarabine_tetracycli,2.71,2.71,3.09,3.15
7752,cytarabine_thalidomid,-2.28,-2.28,-1.94,-1.9
7753,cytarabine_theophylli,-2.67,-2.67,-2.37,-2.28
7754,cytarabine_thiotepa,2.89,2.89,3.38,3.39
7755,cytarabine_tinidazole,-2.12,-2.12,-1.85,-1.77
7756,cytarabine_tizoxanide,1.36,1.36,1.82,1.88
7757,cytarabine_tolvaptan,2.71,2.71,3.4,3.43
7758,cytarabine_topiramate,2.77,2.77,3.09,3.16
7759,cytarabine_tranexamic,-7.96,-7.96,-7.73,-7.64
7760,cytarabine_tranylcypr,-0.65,-0.65,-0.13,-0.11
7761,cytarabine_triamteren,1.27,1.27,1.64,1.65
7762,cytarabine_trifluoper,1.42,1.42,2.05,2.05
7763,cytarabine_trifluprom,-0.42,-0.42,0.03,0.04
7764,cytarabine_trihexyphe,1.9,1.9,2.55,2.56
7765,cytarabine_trilostane,2.03,2.03,2.64,2.66
7766,cytarabine_trimethobe,-2.01,-2.01,-1.32,-1.27
7767,cytarabine_trimethopr,2.76,2.76,3.14,3.2
7768,cytarabine_trioxsalen,1.75,1.75,2.09,2.09
7769,cytarabine_valproic a,2.21,2.21,2.41,2.5
7770,cytarabine_vecuronium,2.76,2.76,3.39,3.4
7771,cytarabine_vinblastin,0.62,0.62,2.63,2.72
7772,cytarabine_vincristin,10.206,10.224,-6.978,2.147
7773,cytarabine_zafirlukas,5.01,5.01,5.42,5.42
7774,cytarabine_zalcitabin,-1.46,-1.46,-1.18,-1.17
7775,cytarabine_zileuton,3.94,3.94,4.47,4.54
7776,cytarabine_zolinza,0.3,0.3,2.23,2.26
7777,cytarabine_zonisamide,1.53,1.53,1.82,1.89
7778,d-106669_ruxolitini,5.059,9.316,5.498,6.456
7779,d-4476_ibrutinib,-2.292,-1.062,-27.712,2.018
7780,d-4476_panobinost,2.816,3.359,-4.93,0.779
7781,d-4476_ruxolitini,2.006,4.778,-4.942,4.853
7782,d-942_panobinost,3.164,1.436,-5.941,-0.223
7783,d-cycloser_desoxycort,-11.73,-11.73,1.97,1.97
7784,d-cycloser_diazoxide,-0.36,-0.36,0.45,0.48
7785,d-cycloser_digitoxin,3.19,3.19,3.66,3.75
7786,d-cycloser_dihydroart,10.06,10.06,12.49,12.55
7787,d-cycloser_disulfiram,9.24,9.24,11.19,11.26
7788,d-cycloser_docetaxel,0.48,0.48,0.96,1.02
7789,d-cycloser_enalaprila,-8.28,-8.28,6.95,6.95
7790,d-cycloser_epinephrin,-11.84,-11.84,-10.38,-10.33
