Drug1,Drug2,Cell line,ZIP,Bliss,Loewe,HSA,classification,combination_id,chemical_1,chemical_2,z_score_sum,min_max_score_sum,degree_centrality_1,degree_centrality_2,clustering_1,clustering_2,pagerank_1,pagerank_2,closeness_1,closeness_2,betweenness_1,betweenness_2
lenalidomide,cyclophosphamide,NCIH23,0.37,0.0,-2.45,-2.45,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,NCI\\/ADR-RES,-0.87,5.0,1.49,1.49,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,OVCAR-4,1.19,4.17,-6.36,2.42,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,OVCAR-5,-1.56,-1.24,-0.63,-0.17,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,OVCAR-8,-0.46,4.76,4.27,4.24,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,OVCAR3,5.36,8.45,0.36,0.36,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,PC-3,-4.14,-4.19,-1.16,-1.11,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,RPMI-8226,-3.85,1.58,1.48,2.19,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,RXF 393,0.61,6.33,2.71,2.98,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SF-268,0.57,2.97,1.69,1.69,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SF-295,-0.5,3.29,1.67,2.32,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SF-539,3.63,7.73,0.3,0.96,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SK-MEL-2,-0.46,-1.48,-1.6,-1.89,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SK-MEL-28,-1.2,0.06,0.07,0.07,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SK-MEL-5,-0.52,-0.75,-1.0,-1.0,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SK-OV-3,0.42,4.79,0.65,1.53,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SN12C,-2.08,-0.54,-2.79,-2.78,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SNB-19,-2.52,-3.5,-3.13,-3.13,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SNB-75,-2.48,-0.8,0.89,0.89,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SR,-3.22,-3.68,-5.93,-3.61,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,SW-620,-3.62,-2.18,-0.45,-0.45,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,T-47D,-1.68,-0.46,1.04,0.55,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,TK-10,-1.27,2.78,3.21,3.24,synergy,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,U251,-2.28,-0.42,-2.91,-2.33,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,UACC-257,-1.53,-1.4,-0.62,-0.74,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,UACC62,-1.59,-1.22,-0.31,-0.25,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,cyclophosphamide,UO-31,0.64,1.06,-8.99,-0.38,antagonism,cyclophosp_lenalidomi,CIDs00216326,CIDs00002907,1.7856476005247692,0.0320791394919143,0.11948249619482496,0.365296803652968,0.8400293973542381,0.363169798190675,0.0010195648697227317,0.003041394499804421,0.5265285547186617,0.6104394427493152,3.8088440602623924e-05,0.002500539369534671
lenalidomide,erlotinib,DIPG25,1.073,7.368,-1.213,1.355,synergy,erlotinib_lenalidomi,CIDs00216326,CIDs00176870,0.8908798996421545,0.0162325739541949,0.11948249619482496,0.25799086757990863,0.8400293973542381,0.49636068492433366,0.0010195648697227317,0.0021887278405070755,0.5265285547186617,0.5710562528945206,3.8088440602623924e-05,0.0013792730379347613
lenalidomide,fulvestrant,786-0,-1.32,-2.57,-3.78,-3.76,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,A498,-1.86,-3.0,-1.53,-1.62,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,A549,-4.4,-2.7,-0.73,-0.44,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,ACHN,-2.01,-3.19,-1.05,-1.04,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,BT-549,-1.82,-2.11,-2.75,-2.66,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,CAKI-1,-3.86,-5.21,-2.56,-2.52,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,CCRF-CEM,-6.17,-3.94,-0.71,-0.61,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,COLO 205,-0.52,-1.65,-3.44,-3.49,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,DU-145,-2.07,1.42,2.2,2.27,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,EKVX,-2.97,0.15,1.91,1.91,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HCC-2998,2.88,5.5,3.54,2.57,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HCT-15,-2.82,1.34,2.38,2.1,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HCT116,-1.84,0.68,1.93,2.08,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HL-60(TB),0.7,1.55,0.14,0.46,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HOP-62,-3.28,0.02,0.76,0.76,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HOP-92,-4.17,-7.74,-4.99,-4.44,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HS 578T,-1.6,-7.87,-8.57,-8.58,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,HT29,-1.99,1.69,2.75,4.02,synergy,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,IGROV1,-2.87,-1.87,-1.67,-1.6,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,LOX IMVI,-3.25,-5.75,-4.25,-4.16,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,M14,1.06,1.01,-0.98,-0.99,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,MALME-3M,-0.9,4.54,-11.74,3.32,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,MCF7,-2.59,-3.49,-5.7,-1.12,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,MDA-MB-231,-2.18,-2.41,-1.28,-1.1,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
lenalidomide,fulvestrant,MDA-MB-435,-1.72,-3.06,-1.88,-2.67,antagonism,fulvestran_lenalidomi,CIDs00216326,CIDs00104741,-0.0252339573738018,0.0113620965744209,0.11948249619482496,0.2929984779299848,0.8400293973542381,0.4551406926406926,0.0010195648697227317,0.002381816264758675,0.5265285547186617,0.5830009097196397,3.8088440602623924e-05,0.0012509345735155454
